2020/12/15 02:46:39 [error] 20#20: *6 open() "/var/www/backend/static/rest_framework/js/prettify-min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/prettify-min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 02:46:39 [error] 20#20: *6 open() "/var/www/backend/static/rest_framework/js/default.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/default.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *59 open() "/var/www/backend/static/rest_framework/css/bootstrap.min.css" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *48 open() "/var/www/backend/static/rest_framework/css/prettify.css" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/css/prettify.css HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *58 open() "/var/www/backend/static/rest_framework/css/bootstrap-tweaks.css" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *47 open() "/var/www/backend/static/rest_framework/css/default.css" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/css/default.css HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *59 open() "/var/www/backend/static/rest_framework/js/csrf.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/csrf.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *76 open() "/var/www/backend/static/rest_framework/js/jquery-1.12.4.min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-1.12.4.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *48 open() "/var/www/backend/static/rest_framework/js/bootstrap.min.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
2020/12/15 03:47:20 [error] 21#21: *77 open() "/var/www/backend/static/rest_framework/js/ajax-form.js" failed (2: No such file or directory), client: 172.22.0.1, server: localhost, request: "GET /static/rest_framework/js/ajax-form.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/"
